,ParkName,ParkType,Region,State,Year,Month,RecVisitors2018,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,UnitCode,Gross Acres 2018,VisitorDensity2018
1971,Saguaro NP,National Park,Intermountain ,AZ,2018,4,98936,176746,107076,176746,0,0,0,0,367,0,SAGU,91715.72,1.078724563
1972,Saguaro NP,National Park,Intermountain ,AZ,2018,5,62140,175556,63921,175556,0,0,0,0,96,0,SAGU,91715.72,0.677528345
1973,Saguaro NP,National Park,Intermountain ,AZ,2018,6,42723,161529,43666,161529,0,0,0,0,53,0,SAGU,91715.72,0.465819818
1974,Saguaro NP,National Park,Intermountain ,AZ,2018,7,49881,215149,49374,215149,0,0,0,0,16,0,SAGU,91715.72,0.543865326
1975,Saguaro NP,National Park,Intermountain ,AZ,2018,8,49400,162732,50220,162732,0,0,0,0,48,0,SAGU,91715.72,0.53862086
1976,Saguaro NP,National Park,Intermountain ,AZ,2018,9,43637,139667,44518,139667,0,0,0,0,51,0,SAGU,91715.72,0.475785394
1977,Saguaro NP,National Park,Intermountain ,AZ,2018,10,62855,177540,63776,177540,0,0,0,0,130,0,SAGU,91715.72,0.685324173
1978,Saguaro NP,National Park,Intermountain ,AZ,2018,11,96302,169011,105712,169011,0,0,0,0,237,0,SAGU,91715.72,1.050005386
1979,Saguaro NP,National Park,Intermountain ,AZ,2018,12,62792,174886,63958,174886,0,0,0,0,95,0,SAGU,91715.72,0.684637268
1980,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,1,609,0,3951,0,0,0,0,0,39,0,SACN,92743.08,0.006566528
1981,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,2,151,0,1387,0,0,0,0,0,16,0,SACN,92743.08,0.001628154
1982,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,3,211,0,2175,0,0,0,0,0,26,0,SACN,92743.08,0.002275102
1983,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,4,19921,0,181163,0,0,0,0,0,2056,0,SACN,92743.08,0.214797697
1984,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,5,105670,0,902773,0,0,0,0,0,10457,0,SACN,92743.08,1.1393842
1985,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,6,163377,0,1639451,0,0,0,0,0,20599,0,SACN,92743.08,1.761608521
1986,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,7,163644,0,1592866,0,0,0,0,0,19215,0,SACN,92743.08,1.764487442
1987,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,8,155924,0,1389327,0,0,0,0,0,16307,0,SACN,92743.08,1.68124673
1988,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,9,88660,0,851343,0,0,0,0,0,10483,0,SACN,92743.08,0.955974289
1989,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,10,22454,0,178841,0,0,0,0,0,2053,0,SACN,92743.08,0.242109708
1990,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,11,3588,0,10795,0,0,0,0,0,32,0,SACN,92743.08,0.038687523
1991,Saint Croix NSR,National Wild & Scenic River,Midwest ,WI,2018,12,435,0,3151,0,0,0,0,0,33,0,SACN,92743.08,0.004690377
1992,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,1,1615,0,3116,0,0,0,0,0,0,0,SAPU,1071.42,1.507345392
1993,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,2,1987,0,3462,0,0,0,0,0,0,0,SAPU,1071.42,1.85454817
1994,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,3,2591,0,5404,0,0,0,0,0,0,0,SAPU,1071.42,2.418286013
1995,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,4,3000,0,6366,0,0,0,0,0,0,0,SAPU,1071.42,2.8000224
1996,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,5,4445,0,8853,0,0,0,0,0,0,0,SAPU,1071.42,4.148699856
1997,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,6,3736,0,7191,0,0,0,0,0,0,0,SAPU,1071.42,3.486961229
1998,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,7,3712,0,7502,0,0,0,0,0,0,0,SAPU,1071.42,3.46456105
1999,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,8,3151,0,5949,0,0,0,0,0,0,0,SAPU,1071.42,2.940956861
2000,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,9,3222,0,5751,0,0,0,0,0,0,0,SAPU,1071.42,3.007224058
2001,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,10,4006,0,7238,0,0,0,0,0,0,0,SAPU,1071.42,3.738963245
2002,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,11,2296,0,4425,0,0,0,0,0,0,0,SAPU,1071.42,2.142950477
2003,Salinas Pueblo Missions NM,National Monument,Intermountain ,NM,2018,12,868,0,1473,0,0,0,0,0,0,0,SAPU,1071.42,0.810139814
2004,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,1,66237,10867,135575,10867,0,0,0,0,12,0,SAMO,156618.44,0.422919549
2005,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,2,82966,9604,159524,9604,0,0,0,0,12,0,SAMO,156618.44,0.52973328
2006,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,3,84085,11462,145986,11462,0,0,0,0,12,0,SAMO,156618.44,0.536878033
2007,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,4,81206,12165,154189,12165,0,0,0,0,12,0,SAMO,156618.44,0.518495779
2008,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,5,93635,14246,171323,14246,0,0,0,0,12,0,SAMO,156618.44,0.59785425
2009,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,6,72983,14024,138264,14024,0,0,0,0,12,0,SAMO,156618.44,0.465992383
2010,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,7,72328,10656,126491,10656,0,0,0,0,12,0,SAMO,156618.44,0.461810244
2011,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,8,78034,11844,144278,11844,0,0,0,0,12,0,SAMO,156618.44,0.498242736
2012,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,9,77636,11725,142945,11725,0,0,0,0,12,0,SAMO,156618.44,0.495701528
2013,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,10,81808,10959,137043,10959,0,0,0,0,12,0,SAMO,156618.44,0.522339515
2014,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,11,32665,10958,54220,10958,0,0,0,0,12,0,SAMO,156618.44,0.208564202
2015,Santa Monica Mountains NRA,National Recreation Area,Pacific West ,CA,2018,12,43571,9332,51713,9332,0,0,0,0,12,0,SAMO,156618.44,0.278198404
2016,Scotts Bluff NM,National Monument,Midwest ,NE,2018,1,1268,0,2410,0,0,0,0,0,0,0,SCBL,3004.73,0.422001311
2017,Scotts Bluff NM,National Monument,Midwest ,NE,2018,2,2268,0,4309,0,0,0,0,0,0,0,SCBL,3004.73,0.754809916
2018,Scotts Bluff NM,National Monument,Midwest ,NE,2018,3,7280,0,13833,0,0,0,0,0,0,0,SCBL,3004.73,2.422846645
2019,Scotts Bluff NM,National Monument,Midwest ,NE,2018,4,7113,0,13514,0,0,0,0,0,0,0,SCBL,3004.73,2.367267608
2020,Scotts Bluff NM,National Monument,Midwest ,NE,2018,5,16145,0,30676,0,0,0,0,0,0,0,SCBL,3004.73,5.373194929
2021,Scotts Bluff NM,National Monument,Midwest ,NE,2018,6,22267,0,42308,0,0,0,0,0,0,0,SCBL,3004.73,7.41064921
2022,Scotts Bluff NM,National Monument,Midwest ,NE,2018,7,28723,0,54574,0,0,0,0,0,0,0,SCBL,3004.73,9.559261564
2023,Scotts Bluff NM,National Monument,Midwest ,NE,2018,8,21794,0,41409,0,0,0,0,0,0,0,SCBL,3004.73,7.25323074
2024,Scotts Bluff NM,National Monument,Midwest ,NE,2018,9,19681,0,37394,0,0,0,0,0,0,0,SCBL,3004.73,6.550006157
2025,Scotts Bluff NM,National Monument,Midwest ,NE,2018,10,8304,0,15779,0,0,0,0,0,0,0,SCBL,3004.73,2.763642657
2026,Scotts Bluff NM,National Monument,Midwest ,NE,2018,11,2454,0,4663,0,0,0,0,0,0,0,SCBL,3004.73,0.816712317
2027,Scotts Bluff NM,National Monument,Midwest ,NE,2018,12,4731,0,8989,0,0,0,0,0,0,0,SCBL,3004.73,1.574517511
2028,Sequoia NP,National Park,Pacific West ,CA,2018,1,39678,1232,190454,1232,2891,0,843,324,0,0,SEQU,865963.83,0.045819466
2029,Sequoia NP,National Park,Pacific West ,CA,2018,2,41244,2239,197970,2239,3124,0,814,308,493,0,SEQU,865963.83,0.047627855
2030,Sequoia NP,National Park,Pacific West ,CA,2018,3,65934,2965,316483,2965,5141,0,1444,487,395,0,SEQU,865963.83,0.076139439
2031,Sequoia NP,National Park,Pacific West ,CA,2018,4,84169,1217,3063748,1217,6424,0,2964,1342,374,0,SEQU,865963.83,0.0971969
2032,Sequoia NP,National Park,Pacific West ,CA,2018,5,131687,1059,4793419,1059,6232,0,12144,4681,2117,0,SEQU,865963.83,0.152069862
2033,Sequoia NP,National Park,Pacific West ,CA,2018,6,156039,1507,5757831,1507,9372,0,25392,8491,7695,0,SEQU,865963.83,0.180191129
2034,Sequoia NP,National Park,Pacific West ,CA,2018,7,193884,1626,7154302,1626,8480,0,36580,12650,7898,0,SEQU,865963.83,0.223893878
2035,Sequoia NP,National Park,Pacific West ,CA,2018,8,184413,1270,6712621,1270,8555,0,34554,25609,13521,0,SEQU,865963.83,0.212956931
2036,Sequoia NP,National Park,Pacific West ,CA,2018,9,135576,1237,4934954,1237,8108,0,21389,18717,3722,0,SEQU,865963.83,0.156560812
2037,Sequoia NP,National Park,Pacific West ,CA,2018,10,83442,984,3037276,984,6142,0,4738,5028,1308,0,SEQU,865963.83,0.096357373
2038,Sequoia NP,National Park,Pacific West ,CA,2018,11,54590,945,1987091,945,5154,0,1736,906,358,0,SEQU,865963.83,0.063039584
2039,Sequoia NP,National Park,Pacific West ,CA,2018,12,58938,1199,282902,1199,4468,0,347,0,0,0,SEQU,865963.83,0.068060579
2040,Shenandoah NP,National Park,Northeast ,VA,2018,1,23798,56,56864,56,154,0,0,0,249,0,SHEN,199223.77,0.119453617
2041,Shenandoah NP,National Park,Northeast ,VA,2018,2,19335,56,49388,56,152,0,0,0,314,0,SHEN,199223.77,0.097051672
2042,Shenandoah NP,National Park,Northeast ,VA,2018,3,46587,98,185283,98,280,0,1092,351,1269,0,SHEN,199223.77,0.233842578
2043,Shenandoah NP,National Park,Northeast ,VA,2018,4,83868,1260,631535,1260,7538,0,5340,2643,2821,0,SHEN,199223.77,0.420973863
2044,Shenandoah NP,National Park,Northeast ,VA,2018,5,132856,1414,1303729,1414,11556,0,14661,7125,8844,0,SHEN,199223.77,0.666868216
2045,Shenandoah NP,National Park,Northeast ,VA,2018,6,149418,1260,1700232,1260,18001,0,19104,8448,12064,0,SHEN,199223.77,0.750000866
2046,Shenandoah NP,National Park,Northeast ,VA,2018,7,178769,1414,1554440,1414,16690,0,21228,7857,2336,0,SHEN,199223.77,0.897327663
2047,Shenandoah NP,National Park,Northeast ,VA,2018,8,175955,1414,1533768,1414,17204,0,20694,7938,1686,0,SHEN,199223.77,0.883202843
2048,Shenandoah NP,National Park,Northeast ,VA,2018,9,109786,1260,1044343,1260,13142,0,11157,5319,3825,0,SHEN,199223.77,0.551068781
2049,Shenandoah NP,National Park,Northeast ,VA,2018,10,202362,1414,1598543,1414,15811,0,15036,11448,5180,0,SHEN,199223.77,1.015752287
2050,Shenandoah NP,National Park,Northeast ,VA,2018,11,119320,1260,580509,1260,7752,0,1944,1302,1272,0,SHEN,199223.77,0.598924516
2051,Shenandoah NP,National Park,Northeast ,VA,2018,12,22826,56,67529,56,335,0,0,0,120,0,SHEN,199223.77,0.114574682
2052,Shiloh NMP,National Military Park,Southeast ,TN,2018,1,16551,10451,21018,10451,0,0,0,0,0,0,SHIL,8240.1,2.008592129
2053,Shiloh NMP,National Military Park,Southeast ,TN,2018,2,21132,8990,29428,8990,0,0,0,0,0,0,SHIL,8240.1,2.564531984
2054,Shiloh NMP,National Military Park,Southeast ,TN,2018,3,30871,15759,50860,15759,0,0,0,0,0,0,SHIL,8240.1,3.746435116
2055,Shiloh NMP,National Military Park,Southeast ,TN,2018,4,39765,15168,62972,15168,0,0,0,0,0,0,SHIL,8240.1,4.825790949
2056,Shiloh NMP,National Military Park,Southeast ,TN,2018,5,34590,14778,60113,14778,0,0,0,0,0,0,SHIL,8240.1,4.19776459
2057,Shiloh NMP,National Military Park,Southeast ,TN,2018,6,38417,15032,51460,15032,0,0,0,0,0,0,SHIL,8240.1,4.662200701
2058,Shiloh NMP,National Military Park,Southeast ,TN,2018,7,41458,16047,55629,16047,0,0,0,0,0,0,SHIL,8240.1,5.031249621
2059,Shiloh NMP,National Military Park,Southeast ,TN,2018,8,33521,13882,45388,13882,0,0,0,0,0,0,SHIL,8240.1,4.068033155
2060,Shiloh NMP,National Military Park,Southeast ,TN,2018,9,32207,13835,47298,13835,0,0,0,0,0,0,SHIL,8240.1,3.908569071
2061,Shiloh NMP,National Military Park,Southeast ,TN,2018,10,38006,14541,55031,14541,0,0,0,0,0,0,SHIL,8240.1,4.612322666
2062,Shiloh NMP,National Military Park,Southeast ,TN,2018,11,28355,11974,40967,11974,0,0,0,0,0,0,SHIL,8240.1,3.441099016
2063,Shiloh NMP,National Military Park,Southeast ,TN,2018,12,21226,11458,26020,11458,0,0,0,0,0,0,SHIL,8240.1,2.575939612
2064,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,1,13028,0,40035,0,0,0,37,34,6,0,SLBE,71251.79,0.182844529
2065,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,2,13956,0,41549,0,0,0,27,17,0,0,SLBE,71251.79,0.195868763
2066,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,3,22029,0,65606,0,0,0,3,24,3,0,SLBE,71251.79,0.30917118
2067,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,4,22370,0,73195,0,0,0,61,204,13,0,SLBE,71251.79,0.313957025
2068,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,5,94654,0,507176,0,0,0,4502,4308,1523,0,SLBE,71251.79,1.328443819
2069,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,6,261590,0,1504385,0,0,0,10849,8782,3319,0,SLBE,71251.79,3.671346362
2070,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,7,491463,0,2608933,0,0,0,17177,10326,6575,0,SLBE,71251.79,6.89755303
2071,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,8,446426,0,2392892,0,0,0,14742,10486,6773,0,SLBE,71251.79,6.265470664
2072,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,9,147375,0,880253,0,0,0,8194,10734,408,0,SLBE,71251.79,2.068369089
2073,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,10,99740,0,496678,0,0,0,1826,6705,514,0,SLBE,71251.79,1.399824482
2074,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,11,17928,0,76231,0,0,0,241,299,476,0,SLBE,71251.79,0.251614731
2075,Sleeping Bear Dunes NL,National Lakeshore,Midwest ,MI,2018,12,13041,0,39654,0,0,0,0,20,2,0,SLBE,71251.79,0.183026981
2076,Statue of Liberty NM,National Monument,Northeast ,NY,2018,1,139451,0,627530,0,0,0,0,0,0,0,STLI,58.38,2388.677629
2077,Statue of Liberty NM,National Monument,Northeast ,NY,2018,2,169275,0,761738,0,0,0,0,0,0,0,STLI,58.38,2899.537513
2078,Statue of Liberty NM,National Monument,Northeast ,NY,2018,3,283884,0,1277478,0,0,0,0,0,0,0,STLI,58.38,4862.692703
2079,Statue of Liberty NM,National Monument,Northeast ,NY,2018,4,358973,0,1615378,0,0,0,0,0,0,0,STLI,58.38,6148.903734
2080,Statue of Liberty NM,National Monument,Northeast ,NY,2018,5,448190,0,2016855,0,0,0,0,0,0,0,STLI,58.38,7677.11545
2081,Statue of Liberty NM,National Monument,Northeast ,NY,2018,6,528171,0,2376770,0,0,0,0,0,0,0,STLI,58.38,9047.122302
2082,Statue of Liberty NM,National Monument,Northeast ,NY,2018,7,614755,0,2766398,0,0,0,0,0,0,0,STLI,58.38,10530.23296
2083,Statue of Liberty NM,National Monument,Northeast ,NY,2018,8,534864,0,2406888,0,0,0,0,0,0,0,STLI,58.38,9161.767729
2084,Statue of Liberty NM,National Monument,Northeast ,NY,2018,9,365847,0,1646312,0,0,0,0,0,0,0,STLI,58.38,6266.649538
2085,Statue of Liberty NM,National Monument,Northeast ,NY,2018,10,353891,0,1592510,0,0,0,0,0,0,0,STLI,58.38,6061.853374
2086,Statue of Liberty NM,National Monument,Northeast ,NY,2018,11,262815,0,1182668,0,0,0,0,0,0,0,STLI,58.38,4501.798561
2087,Statue of Liberty NM,National Monument,Northeast ,NY,2018,12,275315,0,1238918,0,0,0,0,0,0,0,STLI,58.38,4715.912984
2088,Stonewall NM,National Monument,Northeast ,,2018,1,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2089,Stonewall NM,National Monument,Northeast ,,2018,2,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2090,Stonewall NM,National Monument,Northeast ,,2018,3,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2091,Stonewall NM,National Monument,Northeast ,,2018,4,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2092,Stonewall NM,National Monument,Northeast ,,2018,5,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2093,Stonewall NM,National Monument,Northeast ,,2018,6,506220,0,506220,0,0,0,0,0,0,0,STON,7.7,65742.85714
2094,Stonewall NM,National Monument,Northeast ,,2018,7,1800,0,586,0,0,0,0,0,0,0,STON,7.7,233.7662338
2095,Stonewall NM,National Monument,Northeast ,,2018,8,1750,0,868,0,0,0,0,0,0,0,STON,7.7,227.2727273
2096,Stonewall NM,National Monument,Northeast ,,2018,9,1450,0,454,0,0,0,0,0,0,0,STON,7.7,188.3116883
2097,Stonewall NM,National Monument,Northeast ,,2018,10,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2098,Stonewall NM,National Monument,Northeast ,,2018,11,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2099,Stonewall NM,National Monument,Northeast ,,2018,12,0,0,0,0,0,0,0,0,0,0,STON,7.7,0
2100,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,1,3750,1000,4688,1000,0,0,0,0,0,0,SUCR,3040,1.233552632
2101,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,2,4189,1000,5236,1000,0,0,0,0,0,0,SUCR,3040,1.377960526
2102,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,3,12185,1000,15231,1000,0,0,0,0,0,0,SUCR,3040,4.008223684
2103,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,4,11270,1000,14088,1000,0,0,0,0,0,0,SUCR,3040,3.707236842
2104,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,5,11057,1000,13821,1000,0,0,0,0,0,0,SUCR,3040,3.637171053
2105,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,6,12722,1000,15902,1000,0,0,0,0,0,0,SUCR,3040,4.184868421
2106,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,7,11974,1000,14968,1000,0,0,0,0,0,0,SUCR,3040,3.938815789
2107,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,8,10140,1000,12675,1000,0,0,0,0,0,0,SUCR,3040,3.335526316
2108,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,9,9964,1000,12455,1000,0,0,0,0,0,0,SUCR,3040,3.277631579
2109,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,10,8207,1000,10259,1000,0,0,0,0,0,0,SUCR,3040,2.699671053
2110,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,11,6975,1000,8719,1000,0,0,0,0,0,0,SUCR,3040,2.294407895
2111,Sunset Crater Volcano NM,National Monument,Intermountain ,AZ,2018,12,2150,1000,2688,1000,0,0,0,0,0,0,SUCR,3040,0.707236842
2112,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,1,351,0,702,0,0,0,0,0,0,0,TAPR,10882.67,0.032253114
2113,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,2,490,0,980,0,0,0,0,0,0,0,TAPR,10882.67,0.045025715
2114,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,3,1803,0,3606,0,0,0,0,0,0,0,TAPR,10882.67,0.165676254
2115,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,4,1993,0,3986,0,0,0,0,0,0,0,TAPR,10882.67,0.183135205
2116,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,5,3827,0,7654,0,0,0,0,0,0,0,TAPR,10882.67,0.351660025
2117,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,6,3768,0,7536,0,0,0,0,0,0,0,TAPR,10882.67,0.346238561
2118,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,7,3649,0,7298,0,0,0,0,0,0,0,TAPR,10882.67,0.335303744
2119,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,8,3016,0,6032,0,0,0,0,0,0,0,TAPR,10882.67,0.277137871
2120,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,9,3848,0,7696,0,0,0,0,0,0,0,TAPR,10882.67,0.353589698
2121,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,10,3043,0,6086,0,0,0,0,0,0,0,TAPR,10882.67,0.27961888
2122,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,11,1492,0,2984,0,0,0,0,0,0,0,TAPR,10882.67,0.137098708
2123,Tallgrass Prairie NPRES,National Preserve,Midwest ,KS,2018,12,435,0,870,0,0,0,0,0,0,0,TAPR,10882.67,0.039971808
2124,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,1,2950,472,13332,472,0,0,0,3,0,0,THRO,70446.89,0.041875518
2125,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,2,2149,472,9846,472,0,0,3,5,0,0,THRO,70446.89,0.03050525
2126,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,3,9140,472,43071,472,0,0,40,19,31,0,THRO,70446.89,0.12974313
2127,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,4,16926,622,77740,622,0,0,49,14,11,0,THRO,70446.89,0.240266107
2128,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,5,83865,623,289920,623,0,0,1828,2576,47,0,THRO,70446.89,1.19047129
2129,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,6,132489,623,509446,623,0,0,3758,4115,131,0,THRO,70446.89,1.880693385
2130,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,7,176271,622,581628,622,0,0,3078,3281,151,0,THRO,70446.89,2.50218285
2131,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,8,138851,621,497259,621,0,0,3494,4304,151,0,THRO,70446.89,1.971002552
2132,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,9,103766,624,373045,624,0,0,2130,3351,81,0,THRO,70446.89,1.472967792
2133,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,10,62543,483,210393,483,0,0,310,513,11,0,THRO,70446.89,0.887803564
2134,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,11,16265,472,74585,472,0,0,14,51,0,0,THRO,70446.89,0.230883152
2135,Theodore Roosevelt NP,National Park,Midwest ,ND,2018,12,4174,472,18900,472,0,0,3,3,0,0,THRO,70446.89,0.059250309
2136,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,1,441,0,572,0,0,0,0,0,0,0,TICA,250,1.764
2137,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,2,632,0,836,0,0,0,0,0,0,0,TICA,250,2.528
2138,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,3,3394,0,3498,0,0,0,0,0,0,0,TICA,250,13.576
2139,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,4,4416,0,4678,0,0,0,0,0,0,0,TICA,250,17.664
2140,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,5,8746,0,20577,0,0,0,0,0,0,0,TICA,250,34.984
2141,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,6,28113,0,66097,0,0,0,0,0,0,0,TICA,250,112.452
2142,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,7,30739,0,71846,0,0,0,0,0,0,0,TICA,250,122.956
2143,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,8,27227,0,67747,0,0,0,0,0,0,0,TICA,250,108.908
2144,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,9,9784,0,14399,0,0,0,0,0,0,0,TICA,250,39.136
2145,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,10,5852,0,5852,0,0,0,0,0,0,0,TICA,250,23.408
2146,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,11,1179,0,1179,0,0,0,0,0,0,0,TICA,250,4.716
2147,Timpanogos Cave NM,National Monument,Intermountain ,UT,2018,12,788,0,788,0,0,0,0,0,0,0,TICA,250,3.152
2148,Timucuan EHP,National Preserve,Southeast ,FL,2018,1,64586,0,148372,0,0,0,0,0,0,0,TIMU,46262.67,1.396071606
2149,Timucuan EHP,National Preserve,Southeast ,FL,2018,2,78111,0,168167,0,0,0,0,0,0,0,TIMU,46262.67,1.68842395
2150,Timucuan EHP,National Preserve,Southeast ,FL,2018,3,113248,0,269260,0,0,0,0,0,0,0,TIMU,46262.67,2.447934804
2151,Timucuan EHP,National Preserve,Southeast ,FL,2018,4,113284,0,294048,0,0,0,0,0,0,0,TIMU,46262.67,2.448712969
