Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,6,"30,229",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,7,"35,422",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,8,"37,949",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,9,"21,138",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,10,"17,893",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,11,"9,904",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,12,"6,072",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,1,"6,923",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,2,"6,827",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,3,"9,503",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,4,"17,914",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,5,"32,229",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,6,"35,221",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,7,"38,700",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,8,"46,315",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,9,"32,864",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,10,"23,780",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,11,"9,653",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,12,"6,713",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1985,"266,642"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,1,"7,971",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,2,"5,919",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,3,"10,360",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,4,"19,219",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,5,"33,727",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,6,"35,675",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,7,"41,344",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,8,"48,812",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,9,"33,093",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,10,"25,937",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,11,"17,024",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,12,"8,443",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1986,"287,524"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,1,"8,452",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,2,"6,995",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,3,"11,167",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,4,"22,491",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,5,"39,491",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,6,"38,864",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,7,"45,153",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,8,"48,601",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,9,"17,491",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,10,"27,709",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,11,"13,549",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,12,"7,628",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1987,"287,591"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,1,"5,841",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,2,"9,935",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,3,"17,418",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,4,"23,045",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,5,"36,881",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,6,"38,089",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,7,"41,963",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,8,"49,253",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,9,"38,260",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,10,"28,189",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,11,"13,602",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,12,"7,056",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1988,"309,532"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,1,"7,561",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,2,"6,749",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,3,"13,497",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,4,"23,198",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,5,"40,537",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,6,"37,659",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,7,"46,270",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,8,"48,740",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,9,"39,003",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,10,"25,408",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,11,"14,974",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,12,"10,518",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG OAK FLAT,1989,"314,114"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,1,"1,819",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,2,"1,391",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,3,836,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,4,"3,980",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,5,"7,040",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,6,"7,130",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,7,"8,468",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,8,"7,764",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,9,"3,125",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,10,"1,928",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,11,"1,286",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,12,"1,791",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1985,"46,558"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,1,"1,964",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,2,557,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,3,447,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,4,"3,619",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,5,"9,020",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,6,"11,315",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,7,"15,474",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,8,"15,290",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,9,"8,105",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,10,"8,300",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,11,"5,360",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,12,"2,630",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1986,"82,081"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,1,"3,450",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,2,"3,745",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,3,"3,575",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,4,"11,565",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,5,"17,212",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,6,"19,547",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,7,"23,942",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,8,"25,634",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,9,"16,311",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,10,"12,701",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,11,"6,425",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,12,"1,276",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1987,"145,383"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,1,"14,084",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,2,"14,084",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,3,"8,205",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,4,"10,614",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,5,"18,485",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,6,"46,136",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,7,"24,406",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,8,"25,179",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,9,"19,049",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,10,"14,199",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,11,"5,804",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,12,"1,607",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1988,"201,852"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,1,"1,493",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,2,"2,559",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,3,"7,884",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,4,"13,168",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,5,"20,373",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,6,"21,045",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,7,"23,764",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,8,"26,531",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,9,"21,158",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
