,ParkName,UnitCode,ParkType,Year,Month,TrafficCount,CountLocation,latitude,longitude,TrafficCountDay,CountID
145890,Big Cypress NPRES,BICY,National Preserve,2018,5,0,MITCHELL'S LANDING,25.7554905,-80.9292486,0.0,39
145891,Big Cypress NPRES,BICY,National Preserve,2018,6,0,MITCHELL'S LANDING,25.7554905,-80.9292486,0.0,39
145892,Big Cypress NPRES,BICY,National Preserve,2018,7,1726,MITCHELL'S LANDING,25.7554905,-80.9292486,55.67741935,39
145893,Big Cypress NPRES,BICY,National Preserve,2018,8,147,MITCHELL'S LANDING,25.7554905,-80.9292486,4.741935484,39
145894,Big Cypress NPRES,BICY,National Preserve,2018,9,334,MITCHELL'S LANDING,25.7554905,-80.9292486,11.13333333,39
145895,Big Cypress NPRES,BICY,National Preserve,2018,10,329,MITCHELL'S LANDING,25.7554905,-80.9292486,10.61290323,39
145896,Big Cypress NPRES,BICY,National Preserve,2018,11,385,MITCHELL'S LANDING,25.7554905,-80.9292486,12.83333333,39
145897,Big Cypress NPRES,BICY,National Preserve,2018,12,612,MITCHELL'S LANDING,25.7554905,-80.9292486,19.74193548,39
145946,Big Cypress NPRES,BICY,National Preserve,2018,1,1704,MONUMENT LAKE CG,25.8684663,-81.1131315,54.96774194,40
145947,Big Cypress NPRES,BICY,National Preserve,2018,2,2143,MONUMENT LAKE CG,25.8684663,-81.1131315,76.53571429,40
145948,Big Cypress NPRES,BICY,National Preserve,2018,3,1395,MONUMENT LAKE CG,25.8684663,-81.1131315,45.0,40
145949,Big Cypress NPRES,BICY,National Preserve,2018,4,1661,MONUMENT LAKE CG,25.8684663,-81.1131315,55.36666667,40
145950,Big Cypress NPRES,BICY,National Preserve,2018,5,1038,MONUMENT LAKE CG,25.8684663,-81.1131315,33.48387097,40
145951,Big Cypress NPRES,BICY,National Preserve,2018,6,314,MONUMENT LAKE CG,25.8684663,-81.1131315,10.46666667,40
145952,Big Cypress NPRES,BICY,National Preserve,2018,7,223,MONUMENT LAKE CG,25.8684663,-81.1131315,7.193548387000001,40
145953,Big Cypress NPRES,BICY,National Preserve,2018,8,405,MONUMENT LAKE CG,25.8684663,-81.1131315,13.06451613,40
145954,Big Cypress NPRES,BICY,National Preserve,2018,9,748,MONUMENT LAKE CG,25.8684663,-81.1131315,24.93333333,40
145955,Big Cypress NPRES,BICY,National Preserve,2018,10,553,MONUMENT LAKE CG,25.8684663,-81.1131315,17.83870968,40
145956,Big Cypress NPRES,BICY,National Preserve,2018,11,1005,MONUMENT LAKE CG,25.8684663,-81.1131315,33.5,40
145957,Big Cypress NPRES,BICY,National Preserve,2018,12,1304,MONUMENT LAKE CG,25.8684663,-81.1131315,42.06451613,40
146006,Big Cypress NPRES,BICY,National Preserve,2018,1,0,OASIS PARKING LOT,25.857293,-81.03258100000001,0.0,41
146007,Big Cypress NPRES,BICY,National Preserve,2018,2,13840,OASIS PARKING LOT,25.857293,-81.03258100000001,494.2857143,41
146008,Big Cypress NPRES,BICY,National Preserve,2018,3,10263,OASIS PARKING LOT,25.857293,-81.03258100000001,331.06451610000005,41
146009,Big Cypress NPRES,BICY,National Preserve,2018,4,11105,OASIS PARKING LOT,25.857293,-81.03258100000001,370.1666667,41
146010,Big Cypress NPRES,BICY,National Preserve,2018,5,5081,OASIS PARKING LOT,25.857293,-81.03258100000001,163.9032258,41
146011,Big Cypress NPRES,BICY,National Preserve,2018,6,4740,OASIS PARKING LOT,25.857293,-81.03258100000001,158.0,41
146012,Big Cypress NPRES,BICY,National Preserve,2018,7,5351,OASIS PARKING LOT,25.857293,-81.03258100000001,172.61290319999998,41
146013,Big Cypress NPRES,BICY,National Preserve,2018,8,3139,OASIS PARKING LOT,25.857293,-81.03258100000001,101.2580645,41
146014,Big Cypress NPRES,BICY,National Preserve,2018,9,3311,OASIS PARKING LOT,25.857293,-81.03258100000001,110.36666670000001,41
146015,Big Cypress NPRES,BICY,National Preserve,2018,10,4680,OASIS PARKING LOT,25.857293,-81.03258100000001,150.9677419,41
146016,Big Cypress NPRES,BICY,National Preserve,2018,11,8118,OASIS PARKING LOT,25.857293,-81.03258100000001,270.6,41
146017,Big Cypress NPRES,BICY,National Preserve,2018,12,9403,OASIS PARKING LOT,25.857293,-81.03258100000001,303.32258060000004,41
146066,Big Cypress NPRES,BICY,National Preserve,2018,1,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146067,Big Cypress NPRES,BICY,National Preserve,2018,2,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146068,Big Cypress NPRES,BICY,National Preserve,2018,3,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146069,Big Cypress NPRES,BICY,National Preserve,2018,4,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146070,Big Cypress NPRES,BICY,National Preserve,2018,5,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146071,Big Cypress NPRES,BICY,National Preserve,2018,6,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146072,Big Cypress NPRES,BICY,National Preserve,2018,7,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146073,Big Cypress NPRES,BICY,National Preserve,2018,8,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146074,Big Cypress NPRES,BICY,National Preserve,2018,9,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146075,Big Cypress NPRES,BICY,National Preserve,2018,10,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146076,Big Cypress NPRES,BICY,National Preserve,2018,11,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146077,Big Cypress NPRES,BICY,National Preserve,2018,12,0,PINECREST,25.762572100000003,-80.9192056,0.0,42
146118,Big Cypress NPRES,BICY,National Preserve,2018,1,1697,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,54.74193548,43
146119,Big Cypress NPRES,BICY,National Preserve,2018,2,2518,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,89.92857143,43
146120,Big Cypress NPRES,BICY,National Preserve,2018,3,1917,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,61.83870968,43
146121,Big Cypress NPRES,BICY,National Preserve,2018,4,1612,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,53.73333333,43
146122,Big Cypress NPRES,BICY,National Preserve,2018,5,701,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,22.61290323,43
146123,Big Cypress NPRES,BICY,National Preserve,2018,6,925,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,30.83333333,43
146124,Big Cypress NPRES,BICY,National Preserve,2018,7,1152,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,37.16129032,43
146125,Big Cypress NPRES,BICY,National Preserve,2018,8,479,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,15.4516129,43
146126,Big Cypress NPRES,BICY,National Preserve,2018,9,852,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,28.4,43
146127,Big Cypress NPRES,BICY,National Preserve,2018,10,907,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,29.25806452,43
146128,Big Cypress NPRES,BICY,National Preserve,2018,11,1428,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,47.6,43
146129,Big Cypress NPRES,BICY,National Preserve,2018,12,1673,TURNER RIVER CANOE LAUNCH,25.8916997,-81.2709546,53.96774194,43
146178,Big Cypress NPRES,BICY,National Preserve,2018,1,0,WEST LOOP,25.769205399999997,-81.0784078,0.0,44
146179,Big Cypress NPRES,BICY,National Preserve,2018,2,3903,WEST LOOP,25.769205399999997,-81.0784078,139.3928571,44
146180,Big Cypress NPRES,BICY,National Preserve,2018,3,3267,WEST LOOP,25.769205399999997,-81.0784078,105.3870968,44
146181,Big Cypress NPRES,BICY,National Preserve,2018,4,3472,WEST LOOP,25.769205399999997,-81.0784078,115.73333329999998,44
146182,Big Cypress NPRES,BICY,National Preserve,2018,5,2101,WEST LOOP,25.769205399999997,-81.0784078,67.77419355,44
146183,Big Cypress NPRES,BICY,National Preserve,2018,6,1070,WEST LOOP,25.769205399999997,-81.0784078,35.66666667,44
146184,Big Cypress NPRES,BICY,National Preserve,2018,7,2148,WEST LOOP,25.769205399999997,-81.0784078,69.29032258,44
146185,Big Cypress NPRES,BICY,National Preserve,2018,8,1253,WEST LOOP,25.769205399999997,-81.0784078,40.41935484,44
146186,Big Cypress NPRES,BICY,National Preserve,2018,9,2070,WEST LOOP,25.769205399999997,-81.0784078,69.0,44
146187,Big Cypress NPRES,BICY,National Preserve,2018,10,1702,WEST LOOP,25.769205399999997,-81.0784078,54.90322581,44
146188,Big Cypress NPRES,BICY,National Preserve,2018,11,2836,WEST LOOP,25.769205399999997,-81.0784078,94.53333333,44
146189,Big Cypress NPRES,BICY,National Preserve,2018,12,792,WEST LOOP,25.769205399999997,-81.0784078,25.548387100000003,44
146238,Big Cypress NPRES,BICY,National Preserve,2018,1,0,EAST LOOP ROAD,25.769205399999997,-81.0784078,0.0,45
146239,Big Cypress NPRES,BICY,National Preserve,2018,2,3576,EAST LOOP ROAD,25.769205399999997,-81.0784078,127.7142857,45
146240,Big Cypress NPRES,BICY,National Preserve,2018,3,1829,EAST LOOP ROAD,25.769205399999997,-81.0784078,59.0,45
146241,Big Cypress NPRES,BICY,National Preserve,2018,4,543,EAST LOOP ROAD,25.769205399999997,-81.0784078,18.1,45
146242,Big Cypress NPRES,BICY,National Preserve,2018,5,723,EAST LOOP ROAD,25.769205399999997,-81.0784078,23.32258065,45
146243,Big Cypress NPRES,BICY,National Preserve,2018,6,481,EAST LOOP ROAD,25.769205399999997,-81.0784078,16.03333333,45
146244,Big Cypress NPRES,BICY,National Preserve,2018,7,576,EAST LOOP ROAD,25.769205399999997,-81.0784078,18.58064516,45
146245,Big Cypress NPRES,BICY,National Preserve,2018,8,622,EAST LOOP ROAD,25.769205399999997,-81.0784078,20.06451613,45
146246,Big Cypress NPRES,BICY,National Preserve,2018,9,1075,EAST LOOP ROAD,25.769205399999997,-81.0784078,35.83333333,45
146247,Big Cypress NPRES,BICY,National Preserve,2018,10,506,EAST LOOP ROAD,25.769205399999997,-81.0784078,16.32258065,45
146248,Big Cypress NPRES,BICY,National Preserve,2018,11,521,EAST LOOP ROAD,25.769205399999997,-81.0784078,17.36666667,45
146249,Big Cypress NPRES,BICY,National Preserve,2018,12,594,EAST LOOP ROAD,25.769205399999997,-81.0784078,19.16129032,45
146298,Big South Fork NRRA,BISO,National River,2018,1,1066,ALUM FORD,36.763908,-84.54745,34.38709677,430
146299,Big South Fork NRRA,BISO,National River,2018,2,794,ALUM FORD,36.763908,-84.54745,28.35714286,430
146300,Big South Fork NRRA,BISO,National River,2018,3,339,ALUM FORD,36.763908,-84.54745,10.93548387,430
146301,Big South Fork NRRA,BISO,National River,2018,4,1013,ALUM FORD,36.763908,-84.54745,33.76666667,430
146302,Big South Fork NRRA,BISO,National River,2018,5,820,ALUM FORD,36.763908,-84.54745,26.451612899999997,430
146303,Big South Fork NRRA,BISO,National River,2018,6,1382,ALUM FORD,36.763908,-84.54745,46.06666667,430
146304,Big South Fork NRRA,BISO,National River,2018,7,1266,ALUM FORD,36.763908,-84.54745,40.83870968,430
146305,Big South Fork NRRA,BISO,National River,2018,8,720,ALUM FORD,36.763908,-84.54745,23.22580645,430
146306,Big South Fork NRRA,BISO,National River,2018,9,2377,ALUM FORD,36.763908,-84.54745,79.23333333,430
146307,Big South Fork NRRA,BISO,National River,2018,10,871,ALUM FORD,36.763908,-84.54745,28.09677419,430
146308,Big South Fork NRRA,BISO,National River,2018,11,378,ALUM FORD,36.763908,-84.54745,12.6,430
146309,Big South Fork NRRA,BISO,National River,2018,12,324,ALUM FORD,36.763908,-84.54745,10.4516129,430
146358,Big South Fork NRRA,BISO,National River,2018,1,181,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,5.838709677000001,431
146359,Big South Fork NRRA,BISO,National River,2018,2,269,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,9.607142857000001,431
146360,Big South Fork NRRA,BISO,National River,2018,3,279,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,9.0,431
146361,Big South Fork NRRA,BISO,National River,2018,4,617,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,20.56666667,431
146362,Big South Fork NRRA,BISO,National River,2018,5,534,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,17.22580645,431
146363,Big South Fork NRRA,BISO,National River,2018,6,525,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,17.5,431
146364,Big South Fork NRRA,BISO,National River,2018,7,521,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,16.80645161,431
146365,Big South Fork NRRA,BISO,National River,2018,8,378,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,12.19354839,431
146366,Big South Fork NRRA,BISO,National River,2018,9,741,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,24.7,431
146367,Big South Fork NRRA,BISO,National River,2018,10,795,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,25.64516129,431
146368,Big South Fork NRRA,BISO,National River,2018,11,408,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,13.6,431
146369,Big South Fork NRRA,BISO,National River,2018,12,210,BEAR CREEK RECREATION AREA,36.4884726,-84.69734240000001,6.7741935479999995,431
146418,Big South Fork NRRA,BISO,National River,2018,1,530,BLUE HERON,36.6714661,-84.54549490000001,17.09677419,432
146419,Big South Fork NRRA,BISO,National River,2018,2,1124,BLUE HERON,36.6714661,-84.54549490000001,40.14285714,432
146420,Big South Fork NRRA,BISO,National River,2018,3,1766,BLUE HERON,36.6714661,-84.54549490000001,56.96774194,432
146421,Big South Fork NRRA,BISO,National River,2018,4,2706,BLUE HERON,36.6714661,-84.54549490000001,90.2,432
146422,Big South Fork NRRA,BISO,National River,2018,5,2365,BLUE HERON,36.6714661,-84.54549490000001,76.29032258,432
146423,Big South Fork NRRA,BISO,National River,2018,6,3377,BLUE HERON,36.6714661,-84.54549490000001,112.56666670000001,432
146424,Big South Fork NRRA,BISO,National River,2018,7,3103,BLUE HERON,36.6714661,-84.54549490000001,100.09677420000001,432
146425,Big South Fork NRRA,BISO,National River,2018,8,1751,BLUE HERON,36.6714661,-84.54549490000001,56.48387097,432
146426,Big South Fork NRRA,BISO,National River,2018,9,2267,BLUE HERON,36.6714661,-84.54549490000001,75.56666667,432
146427,Big South Fork NRRA,BISO,National River,2018,10,2595,BLUE HERON,36.6714661,-84.54549490000001,83.70967742,432
146428,Big South Fork NRRA,BISO,National River,2018,11,780,BLUE HERON,36.6714661,-84.54549490000001,26.0,432
146429,Big South Fork NRRA,BISO,National River,2018,12,501,BLUE HERON,36.6714661,-84.54549490000001,16.16129032,432
146478,Big South Fork NRRA,BISO,National River,2018,1,271,BURNT MILL ROAD,36.3854993,-84.6287135,8.741935483999999,433
146479,Big South Fork NRRA,BISO,National River,2018,2,1914,BURNT MILL ROAD,36.3854993,-84.6287135,68.35714286,433
146480,Big South Fork NRRA,BISO,National River,2018,3,3795,BURNT MILL ROAD,36.3854993,-84.6287135,122.4193548,433
146481,Big South Fork NRRA,BISO,National River,2018,4,2848,BURNT MILL ROAD,36.3854993,-84.6287135,94.93333333,433
146482,Big South Fork NRRA,BISO,National River,2018,5,3838,BURNT MILL ROAD,36.3854993,-84.6287135,123.80645159999999,433
146483,Big South Fork NRRA,BISO,National River,2018,6,5391,BURNT MILL ROAD,36.3854993,-84.6287135,179.7,433
146484,Big South Fork NRRA,BISO,National River,2018,7,3653,BURNT MILL ROAD,36.3854993,-84.6287135,117.83870970000001,433
146485,Big South Fork NRRA,BISO,National River,2018,8,2617,BURNT MILL ROAD,36.3854993,-84.6287135,84.41935484,433
146486,Big South Fork NRRA,BISO,National River,2018,9,1137,BURNT MILL ROAD,36.3854993,-84.6287135,37.9,433
146487,Big South Fork NRRA,BISO,National River,2018,10,3867,BURNT MILL ROAD,36.3854993,-84.6287135,124.7419355,433
146488,Big South Fork NRRA,BISO,National River,2018,11,2111,BURNT MILL ROAD,36.3854993,-84.6287135,70.36666667,433
146489,Big South Fork NRRA,BISO,National River,2018,12,2397,BURNT MILL ROAD,36.3854993,-84.6287135,77.32258065,433
146538,Big South Fork NRRA,BISO,National River,2018,1,11,EAST O&W,39.1380398,-77.7148665,0.35483871,434
146539,Big South Fork NRRA,BISO,National River,2018,2,31,EAST O&W,39.1380398,-77.7148665,1.107142857,434
146540,Big South Fork NRRA,BISO,National River,2018,3,34,EAST O&W,39.1380398,-77.7148665,1.096774194,434
146541,Big South Fork NRRA,BISO,National River,2018,4,1453,EAST O&W,39.1380398,-77.7148665,48.43333333,434
146542,Big South Fork NRRA,BISO,National River,2018,5,2524,EAST O&W,39.1380398,-77.7148665,81.41935484,434
146543,Big South Fork NRRA,BISO,National River,2018,6,1318,EAST O&W,39.1380398,-77.7148665,43.93333333,434
146544,Big South Fork NRRA,BISO,National River,2018,7,2904,EAST O&W,39.1380398,-77.7148665,93.67741935,434
146545,Big South Fork NRRA,BISO,National River,2018,8,51,EAST O&W,39.1380398,-77.7148665,1.64516129,434
146546,Big South Fork NRRA,BISO,National River,2018,9,504,EAST O&W,39.1380398,-77.7148665,16.8,434
146547,Big South Fork NRRA,BISO,National River,2018,10,627,EAST O&W,39.1380398,-77.7148665,20.22580645,434
146548,Big South Fork NRRA,BISO,National River,2018,11,237,EAST O&W,39.1380398,-77.7148665,7.9,434
146549,Big South Fork NRRA,BISO,National River,2018,12,41,EAST O&W,39.1380398,-77.7148665,1.322580645,434
146598,Big South Fork NRRA,BISO,National River,2018,1,3197,LEATHERWOOD FORD EAST,36.763908,-84.54745,103.12903229999999,435
146599,Big South Fork NRRA,BISO,National River,2018,2,5194,LEATHERWOOD FORD EAST,36.763908,-84.54745,185.5,435
146600,Big South Fork NRRA,BISO,National River,2018,3,7791,LEATHERWOOD FORD EAST,36.763908,-84.54745,251.32258059999998,435
146601,Big South Fork NRRA,BISO,National River,2018,4,6181,LEATHERWOOD FORD EAST,36.763908,-84.54745,206.0333333,435
146602,Big South Fork NRRA,BISO,National River,2018,5,6820,LEATHERWOOD FORD EAST,36.763908,-84.54745,220.0,435
146603,Big South Fork NRRA,BISO,National River,2018,6,8535,LEATHERWOOD FORD EAST,36.763908,-84.54745,284.5,435
146604,Big South Fork NRRA,BISO,National River,2018,7,8295,LEATHERWOOD FORD EAST,36.763908,-84.54745,267.5806452,435
146605,Big South Fork NRRA,BISO,National River,2018,8,5912,LEATHERWOOD FORD EAST,36.763908,-84.54745,190.7096774,435
146606,Big South Fork NRRA,BISO,National River,2018,9,7437,LEATHERWOOD FORD EAST,36.763908,-84.54745,247.9,435
146607,Big South Fork NRRA,BISO,National River,2018,10,8355,LEATHERWOOD FORD EAST,36.763908,-84.54745,269.516129,435
146608,Big South Fork NRRA,BISO,National River,2018,11,3784,LEATHERWOOD FORD EAST,36.763908,-84.54745,126.13333329999999,435
146609,Big South Fork NRRA,BISO,National River,2018,12,3981,LEATHERWOOD FORD EAST,36.763908,-84.54745,128.4193548,435
146658,Big South Fork NRRA,BISO,National River,2018,1,2180,LEATHERWOOD FORD WEST,36.763908,-84.54745,70.32258065,436
146659,Big South Fork NRRA,BISO,National River,2018,2,3754,LEATHERWOOD FORD WEST,36.763908,-84.54745,134.0714286,436
146660,Big South Fork NRRA,BISO,National River,2018,3,5013,LEATHERWOOD FORD WEST,36.763908,-84.54745,161.7096774,436
146661,Big South Fork NRRA,BISO,National River,2018,4,5002,LEATHERWOOD FORD WEST,36.763908,-84.54745,166.7333333,436
146662,Big South Fork NRRA,BISO,National River,2018,5,5232,LEATHERWOOD FORD WEST,36.763908,-84.54745,168.7741935,436
146663,Big South Fork NRRA,BISO,National River,2018,6,6613,LEATHERWOOD FORD WEST,36.763908,-84.54745,220.43333330000002,436
146664,Big South Fork NRRA,BISO,National River,2018,7,6221,LEATHERWOOD FORD WEST,36.763908,-84.54745,200.67741940000002,436
146665,Big South Fork NRRA,BISO,National River,2018,8,4317,LEATHERWOOD FORD WEST,36.763908,-84.54745,139.2580645,436
146666,Big South Fork NRRA,BISO,National River,2018,9,5592,LEATHERWOOD FORD WEST,36.763908,-84.54745,186.4,436
146667,Big South Fork NRRA,BISO,National River,2018,10,5817,LEATHERWOOD FORD WEST,36.763908,-84.54745,187.6451613,436
146668,Big South Fork NRRA,BISO,National River,2018,11,3781,LEATHERWOOD FORD WEST,36.763908,-84.54745,126.03333329999998,436
146669,Big South Fork NRRA,BISO,National River,2018,12,3049,LEATHERWOOD FORD WEST,36.763908,-84.54745,98.35483871,436
146718,Big South Fork NRRA,BISO,National River,2018,1,78,STATION CAMP,36.546841,-84.636076,2.516129032,437
146719,Big South Fork NRRA,BISO,National River,2018,2,1413,STATION CAMP,36.546841,-84.636076,50.46428571,437
146720,Big South Fork NRRA,BISO,National River,2018,3,1987,STATION CAMP,36.546841,-84.636076,64.09677419,437
146721,Big South Fork NRRA,BISO,National River,2018,4,2226,STATION CAMP,36.546841,-84.636076,74.2,437
146722,Big South Fork NRRA,BISO,National River,2018,5,3437,STATION CAMP,36.546841,-84.636076,110.87096770000001,437
